date,product_id,customer_id,units_sold,is_promotion,weekday,season,campaign_name,event,price_x,discount_applied,final_price,product_type,category,initial_stock,product_name,price_y,payment_method,cumulative_sales,remaining_stock,revenue,delivery_mode,is_returned,return_reason,rating,order_id
2025-05-09,25,706,7,0,Friday,Printemps,,,52.87,0,52.87,normal,Vêtements,98,Révéler,52.87,Carte bancaire,111,0,370.09,pickup,0,,3.6,1000
2025-05-09,26,310,9,0,Friday,Printemps,,,190.82,0,190.82,bestseller,Sport,157,Maintenir,190.82,Carte cadeau,256,0,1717.3799999999999,pickup,0,,3.8,334
2025-05-09,27,898,5,0,Friday,Printemps,,,270.15,0,270.15,normal,Sport,106,Boire,270.15,Carte bancaire,108,0,1350.75,standard,1,défaut,,1307
2025-05-09,28,85,23,1,Friday,Printemps,,,49.85,1,42.37,bestseller,Beauté,138,Obéir,49.85,Carte cadeau,166,0,974.51,standard,0,,4.1,1238
2025-05-09,29,665,11,0,Friday,Printemps,,,172.09,0,172.09,normal,Sport,125,Saison,172.09,Paypal,196,0,1892.99,express,0,,4.1,905
2025-05-09,30,440,13,1,Friday,Printemps,TV Pub,,17.19,1,14.61,normal,Beauté,104,Tenir,17.19,Paypal,93,11,189.93,express,0,,4.5,532
2025-05-09,31,2,4,0,Friday,Printemps,,,5.38,0,5.38,normal,Alimentation,89,Soirée,5.38,Carte bancaire,121,0,21.52,standard,0,,4.2,179
2025-05-09,32,136,2,0,Friday,Printemps,,,54.18,0,54.18,normal,Vêtements,122,Autour,54.18,Apple Pay,81,41,108.36,express,0,,4.2,66
2025-05-09,33,697,21,0,Friday,Printemps,,,475.93,0,475.93,bestseller,Sport,179,Malgré,475.93,Carte bancaire,218,0,9994.53,express,0,,3.6,980
2025-05-09,34,881,17,1,Friday,Printemps,,,36.82,1,33.14,normal,Vêtements,57,Époque,36.82,Carte bancaire,120,0,563.38,standard,0,,4.0,1283
2025-05-09,35,490,11,0,Friday,Printemps,,,17.44,0,17.44,bestseller,Beauté,178,Oh,17.44,Carte bancaire,146,32,191.84,express,0,,4.3,614
2025-05-09,36,92,5,0,Friday,Printemps,,,488.54,0,488.54,normal,Sport,144,Autour,488.54,Carte bancaire,107,37,2442.7000000000003,pickup,0,,4.0,1343
2025-05-09,37,141,15,1,Friday,Printemps,,,302.43,1,266.14,normal,Sport,62,Croire,302.43,Paypal,155,0,3992.1,pickup,0,,3.7,77
2025-05-09,38,772,10,0,Friday,Printemps,,,841.0,0,841.0,normal,Électronique,147,Voler,841.0,Carte bancaire,136,11,8410.0,standard,1,défaut,,1094
2025-05-09,39,694,3,0,Friday,Printemps,,,5.32,0,5.32,niche,Alimentation,33,Juste,5.32,Carte bancaire,56,0,15.96,express,0,,4.4,970
2025-05-09,40,625,2,0,Friday,Printemps,,,52.32,0,52.32,niche,Vêtements,60,Quinze,52.32,Carte bancaire,44,16,104.64,standard,0,,4.7,831
2025-05-09,41,644,21,1,Friday,Printemps,,,72.03,1,63.39,niche,Sport,33,Abri,72.03,Carte bancaire,126,0,1331.19,pickup,0,,5.0,865
2025-05-09,42,631,10,0,Friday,Printemps,,,975.58,0,975.58,bestseller,Électronique,133,Tuer,975.58,Carte bancaire,250,0,9755.800000000001,pickup,0,,5.0,843
2025-05-09,43,89,8,0,Friday,Printemps,,,153.15,0,153.15,normal,Sport,134,Douceur,153.15,Carte bancaire,90,44,1225.2,pickup,0,,3.8,1296
2025-05-09,44,604,3,0,Friday,Printemps,TV Pub,,99.3,0,99.3,normal,Vêtements,60,Bruit,99.3,Carte cadeau,91,0,297.9,standard,0,,4.2,801
2025-05-09,45,440,10,0,Friday,Printemps,TV Pub,,9.62,0,9.62,normal,Beauté,70,Vivre,9.62,Apple Pay,117,0,96.19999999999999,pickup,0,,4.3,532
2025-05-09,46,254,2,0,Friday,Printemps,,,595.36,0,595.36,niche,Électronique,35,Présent,595.36,Paypal,50,0,1190.72,express,0,,4.8,248
2025-05-09,47,255,9,0,Friday,Printemps,,,26.54,0,26.54,bestseller,Beauté,122,Nombreux,26.54,Carte bancaire,140,0,238.85999999999999,pickup,0,,5.0,251
2025-05-09,48,739,12,0,Friday,Printemps,,,4.5,0,4.5,normal,Alimentation,120,Donner,4.5,Apple Pay,152,0,54.0,express,1,produit non conforme,,1046
2025-05-09,49,964,20,0,Friday,Printemps,,,289.85,0,289.85,bestseller,Électronique,109,Satisfaire,289.85,Carte bancaire,235,0,5797.0,express,0,,4.1,1409
2025-05-09,50,675,3,0,Friday,Printemps,,,10.13,0,10.13,normal,Beauté,70,Ventre,10.13,Carte bancaire,77,0,30.39,express,0,,4.0,928
2025-05-10,1,622,7,0,Saturday,Printemps,,,70.97,0,70.97,normal,Vêtements,58,Souvent,70.97,Carte bancaire,148,0,496.78999999999996,pickup,0,,4.7,828
2025-05-10,2,662,52,1,Saturday,Printemps,,,483.08,1,425.11,bestseller,Sport,151,Éprouver,483.08,Carte bancaire,317,0,22105.72,standard,0,,4.5,901
2025-05-10,3,813,5,0,Saturday,Printemps,,,12.7,0,12.7,bestseller,Alimentation,162,Essayer,12.7,Carte bancaire,322,0,63.5,standard,0,,5.0,1167
2025-05-10,4,116,0,0,Saturday,Printemps,,,389.57,0,389.57,niche,Sport,24,Choix,389.57,Carte bancaire,52,0,0.0,express,1,taille,,31
2025-05-10,5,609,0,0,Saturday,Printemps,TV Pub,,24.6,0,24.6,niche,Beauté,56,Objet,24.6,Carte bancaire,23,33,0.0,express,0,,5.0,807
2025-05-10,6,13,11,0,Saturday,Printemps,,,141.51,0,141.51,bestseller,Sport,180,Paraître,141.51,Carte bancaire,283,0,1556.61,standard,0,,4.7,55
2025-05-10,7,136,17,0,Saturday,Printemps,,,126.3,0,126.3,bestseller,Vêtements,187,Seul,126.3,Apple Pay,189,0,2147.1,pickup,0,,4.4,67
2025-05-10,8,583,5,0,Saturday,Printemps,,,314.98,0,314.98,niche,Électronique,23,Commencer,314.98,Paypal,56,0,1574.9,pickup,0,,3.8,761
2025-05-10,9,700,12,0,Saturday,Printemps,,,15.97,0,15.97,normal,Beauté,69,Enfin,15.97,Carte bancaire,128,0,191.64000000000001,pickup,0,,3.8,984
2025-05-10,10,978,3,0,Saturday,Printemps,,,30.64,0,30.64,normal,Beauté,69,Tout,30.64,Carte bancaire,100,0,91.92,standard,1,changement d'avis,,1427
2025-05-10,11,15,3,0,Saturday,Printemps,,,20.14,0,20.14,normal,Beauté,122,Souvent,20.14,Carte bancaire,98,24,60.42,standard,0,,3.6,93
2025-05-10,12,945,6,0,Saturday,Printemps,,,43.29,0,43.29,normal,Beauté,88,Fier,43.29,Carte bancaire,78,10,259.74,express,0,,4.1,1388
2025-05-10,13,408,0,0,Saturday,Printemps,,,78.26,0,78.26,normal,Vêtements,60,En,78.26,Paypal,118,0,0.0,standard,0,,4.5,482
2025-05-10,14,730,18,0,Saturday,Printemps,,,16.16,0,16.16,normal,Alimentation,81,Attitude,16.16,Carte bancaire,214,0,290.88,express,0,,2.9,1036
2025-05-10,15,434,6,0,Saturday,Printemps,,,6.31,0,6.31,niche,Alimentation,27,Composer,6.31,Carte bancaire,57,0,37.86,standard,0,,4.2,522
2025-05-10,16,656,9,0,Saturday,Printemps,,,353.58,0,353.58,niche,Sport,55,Intention,353.58,Paypal,104,0,3182.22,pickup,0,,4.0,882
2025-05-10,17,157,14,0,Saturday,Printemps,,,11.56,0,11.56,normal,Alimentation,147,Rire,11.56,Carte bancaire,138,9,161.84,standard,0,,4.1,103
2025-05-10,18,524,16,0,Saturday,Printemps,,,474.55,0,474.55,bestseller,Sport,153,Être,474.55,Carte cadeau,236,0,7592.8,pickup,0,,4.9,666
2025-05-10,19,160,9,0,Saturday,Printemps,TV Pub,,279.29,0,279.29,niche,Électronique,58,Valoir,279.29,Carte bancaire,54,4,2513.61,pickup,0,,4.4,109
2025-05-10,20,601,17,0,Saturday,Printemps,,,26.99,0,26.99,bestseller,Beauté,176,Sembler,26.99,Carte bancaire,141,35,458.83,standard,0,,5.0,793
2025-05-10,21,666,20,0,Saturday,Printemps,,,106.69,0,106.69,bestseller,Vêtements,179,Toile,106.69,Apple Pay,185,0,2133.8,express,0,,4.8,908
2025-05-10,22,448,1,0,Saturday,Printemps,,,25.17,0,25.17,normal,Beauté,78,Naturel,25.17,Carte cadeau,106,0,25.17,standard,0,,4.5,544
2025-05-10,23,947,6,0,Saturday,Printemps,,,138.4,0,138.4,normal,Électronique,149,Nommer,138.4,Carte bancaire,164,0,830.4000000000001,standard,0,,4.1,1390
2025-05-10,24,317,19,0,Saturday,Printemps,,,66.62,0,66.62,bestseller,Vêtements,166,Réfléchir,66.62,Carte bancaire,189,0,1265.7800000000002,standard,0,,3.4,344
2025-05-10,25,719,5,0,Saturday,Printemps,,,52.87,0,52.87,normal,Vêtements,98,Révéler,52.87,Carte bancaire,116,0,264.34999999999997,pickup,0,,3.8,1016
2025-05-10,26,171,29,1,Saturday,Printemps,,,190.82,1,167.92,bestseller,Sport,157,Maintenir,190.82,Carte bancaire,285,0,4869.679999999999,standard,0,,5.0,123
2025-05-10,27,790,26,1,Saturday,Printemps,,,270.15,1,237.73,normal,Sport,106,Boire,270.15,Carte bancaire,134,0,6180.98,pickup,0,,3.4,1118
2025-05-10,28,440,11,0,Saturday,Printemps,,,49.85,0,49.85,bestseller,Beauté,138,Obéir,49.85,Apple Pay,177,0,548.35,pickup,0,,4.8,533
2025-05-10,29,270,7,0,Saturday,Printemps,,,172.09,0,172.09,normal,Sport,125,Saison,172.09,Carte bancaire,203,0,1204.63,standard,0,,3.3,275
2025-05-10,30,509,19,0,Saturday,Printemps,TV Pub,,17.19,0,17.19,normal,Beauté,104,Tenir,17.19,Carte bancaire,112,0,326.61,pickup,0,,4.8,644
2025-05-10,31,57,15,0,Saturday,Printemps,,,5.38,0,5.38,normal,Alimentation,89,Soirée,5.38,Paypal,136,0,80.7,pickup,0,,4.3,741
2025-05-10,32,171,12,0,Saturday,Printemps,,,54.18,0,54.18,normal,Vêtements,122,Autour,54.18,Apple Pay,93,29,650.16,pickup,0,,5.0,123
2025-05-10,33,916,20,0,Saturday,Printemps,,,475.93,0,475.93,bestseller,Sport,179,Malgré,475.93,Apple Pay,238,0,9518.6,pickup,0,,4.2,1332
2025-05-10,34,119,15,0,Saturday,Printemps,,,36.82,0,36.82,normal,Vêtements,57,Époque,36.82,Carte bancaire,135,0,552.3,pickup,0,,4.1,33
2025-05-10,35,3,10,0,Saturday,Printemps,,,17.44,0,17.44,bestseller,Beauté,178,Oh,17.44,Carte bancaire,156,22,174.4,standard,0,,4.6,314
2025-05-10,36,13,0,0,Saturday,Printemps,,,488.54,0,488.54,normal,Sport,144,Autour,488.54,Carte bancaire,107,37,0.0,express,0,,4.7,55
2025-05-10,37,943,33,1,Saturday,Printemps,,,302.43,1,266.14,normal,Sport,62,Croire,302.43,Carte bancaire,188,0,8782.619999999999,standard,0,,4.6,1386
2025-05-10,38,567,2,0,Saturday,Printemps,,,841.0,0,841.0,normal,Électronique,147,Voler,841.0,Carte bancaire,138,9,1682.0,standard,0,,4.0,732
2025-05-10,39,430,10,0,Saturday,Printemps,,,5.32,0,5.32,niche,Alimentation,33,Juste,5.32,Paypal,66,0,53.2,express,0,,4.4,517
2025-05-10,40,427,0,0,Saturday,Printemps,,,52.32,0,52.32,niche,Vêtements,60,Quinze,52.32,Paypal,44,16,0.0,express,0,,4.3,511
2025-05-10,41,846,13,0,Saturday,Printemps,,,72.03,0,72.03,niche,Sport,33,Abri,72.03,Paypal,139,0,936.39,express,0,,4.4,1230
2025-05-10,42,123,10,0,Saturday,Printemps,,,975.58,0,975.58,bestseller,Électronique,133,Tuer,975.58,Carte bancaire,260,0,9755.800000000001,standard,0,,3.3,45
2025-05-10,43,54,16,0,Saturday,Printemps,,,153.15,0,153.15,normal,Sport,134,Douceur,153.15,Paypal,106,28,2450.4,pickup,0,,4.1,688
2025-05-10,44,529,6,0,Saturday,Printemps,TV Pub,,99.3,0,99.3,normal,Vêtements,60,Bruit,99.3,Carte cadeau,97,0,595.8,standard,1,taille,,674
2025-05-10,45,71,0,0,Saturday,Printemps,TV Pub,,9.62,0,9.62,normal,Beauté,70,Vivre,9.62,Paypal,117,0,0.0,pickup,0,,3.5,1006
2025-05-10,46,793,3,0,Saturday,Printemps,,,595.36,0,595.36,niche,Électronique,35,Présent,595.36,Paypal,53,0,1786.08,pickup,0,,4.3,1124
2025-05-10,47,567,11,0,Saturday,Printemps,,,26.54,0,26.54,bestseller,Beauté,122,Nombreux,26.54,Apple Pay,151,0,291.94,pickup,0,,5.0,732
2025-05-10,48,299,12,0,Saturday,Printemps,,,4.5,0,4.5,normal,Alimentation,120,Donner,4.5,Carte bancaire,164,0,54.0,express,0,,3.3,312
2025-05-10,49,758,22,0,Saturday,Printemps,,,289.85,0,289.85,bestseller,Électronique,109,Satisfaire,289.85,Carte bancaire,257,0,6376.700000000001,standard,0,,4.2,1077
2025-05-10,50,378,15,0,Saturday,Printemps,,,10.13,0,10.13,normal,Beauté,70,Ventre,10.13,Carte bancaire,92,0,151.95000000000002,pickup,0,,3.1,428
2025-05-11,1,792,16,0,Sunday,Printemps,,,70.97,0,70.97,normal,Vêtements,58,Souvent,70.97,Carte bancaire,164,0,1135.52,standard,0,,4.0,1123
2025-05-11,2,560,16,0,Sunday,Printemps,,,483.08,0,483.08,bestseller,Sport,151,Éprouver,483.08,Paypal,333,0,7729.28,standard,0,,5.0,717
2025-05-11,3,239,21,1,Sunday,Printemps,,,12.7,1,11.81,bestseller,Alimentation,162,Essayer,12.7,Apple Pay,343,0,248.01000000000002,express,0,,5.0,225
2025-05-11,4,860,5,0,Sunday,Printemps,,,389.57,0,389.57,niche,Sport,24,Choix,389.57,Carte bancaire,57,0,1947.85,express,0,,4.8,1252
2025-05-11,5,974,7,0,Sunday,Printemps,TV Pub,,24.6,0,24.6,niche,Beauté,56,Objet,24.6,Carte cadeau,30,26,172.20000000000002,express,0,,4.2,1424
2025-05-11,6,107,37,1,Sunday,Printemps,,,141.51,1,124.53,bestseller,Sport,180,Paraître,141.51,Paypal,320,0,4607.61,pickup,0,,5.0,17
2025-05-11,7,244,12,0,Sunday,Printemps,,,126.3,0,126.3,bestseller,Vêtements,187,Seul,126.3,Carte bancaire,201,0,1515.6,standard,0,,4.9,235
2025-05-11,8,62,1,0,Sunday,Printemps,,,314.98,0,314.98,niche,Électronique,23,Commencer,314.98,Carte bancaire,57,0,314.98,pickup,0,,4.8,823
2025-05-11,9,96,2,0,Sunday,Printemps,,,15.97,0,15.97,normal,Beauté,69,Enfin,15.97,Carte bancaire,130,0,31.94,standard,0,,3.2,1404
2025-05-11,10,919,2,0,Sunday,Printemps,,,30.64,0,30.64,normal,Beauté,69,Tout,30.64,Carte bancaire,102,0,61.28,standard,0,,3.1,1339
2025-05-11,11,918,12,0,Sunday,Printemps,,,20.14,0,20.14,normal,Beauté,122,Souvent,20.14,Carte cadeau,110,12,241.68,express,0,,4.6,1338
2025-05-11,12,766,3,0,Sunday,Printemps,,,43.29,0,43.29,normal,Beauté,88,Fier,43.29,Apple Pay,81,7,129.87,express,0,,4.4,1090
2025-05-11,13,518,0,0,Sunday,Printemps,,,78.26,0,78.26,normal,Vêtements,60,En,78.26,Carte cadeau,118,0,0.0,express,0,,3.9,657
2025-05-11,14,404,0,0,Sunday,Printemps,,,16.16,0,16.16,normal,Alimentation,81,Attitude,16.16,Apple Pay,214,0,0.0,standard,0,,4.6,470
2025-05-11,15,64,0,0,Sunday,Printemps,,,6.31,0,6.31,niche,Alimentation,27,Composer,6.31,Apple Pay,57,0,0.0,standard,0,,3.8,857
2025-05-11,16,134,0,0,Sunday,Printemps,,,353.58,0,353.58,niche,Sport,55,Intention,353.58,Carte bancaire,104,0,0.0,pickup,0,,4.2,63
2025-05-11,17,872,10,0,Sunday,Printemps,,,11.56,0,11.56,normal,Alimentation,147,Rire,11.56,Paypal,148,0,115.60000000000001,standard,0,,4.2,1268
2025-05-11,18,403,20,0,Sunday,Printemps,,,474.55,0,474.55,bestseller,Sport,153,Être,474.55,Paypal,256,0,9491.0,pickup,0,,3.9,469
2025-05-11,19,335,7,0,Sunday,Printemps,TV Pub,,279.29,0,279.29,niche,Électronique,58,Valoir,279.29,Carte bancaire,61,0,1955.0300000000002,pickup,0,,5.0,374
2025-05-11,20,240,16,0,Sunday,Printemps,,,26.99,0,26.99,bestseller,Beauté,176,Sembler,26.99,Paypal,157,19,431.84,pickup,0,,4.4,228
2025-05-11,21,140,5,0,Sunday,Printemps,,,106.69,0,106.69,bestseller,Vêtements,179,Toile,106.69,Apple Pay,190,0,533.45,standard,0,,4.2,74
2025-05-11,22,169,10,0,Sunday,Printemps,,,25.17,0,25.17,normal,Beauté,78,Naturel,25.17,Carte bancaire,116,0,251.70000000000002,standard,0,,3.9,119
2025-05-11,23,417,13,0,Sunday,Printemps,,,138.4,0,138.4,normal,Électronique,149,Nommer,138.4,Carte cadeau,177,0,1799.2,pickup,0,,3.5,495
2025-05-11,24,988,6,0,Sunday,Printemps,,,66.62,0,66.62,bestseller,Vêtements,166,Réfléchir,66.62,Carte bancaire,195,0,399.72,standard,0,,5.0,1444
2025-05-11,25,475,5,0,Sunday,Printemps,,,52.87,0,52.87,normal,Vêtements,98,Révéler,52.87,Carte cadeau,121,0,264.34999999999997,express,0,,3.1,587
2025-05-11,26,93,15,0,Sunday,Printemps,,,190.82,0,190.82,bestseller,Sport,157,Maintenir,190.82,Carte bancaire,300,0,2862.2999999999997,pickup,0,,3.9,1361
2025-05-11,27,312,8,0,Sunday,Printemps,,,270.15,0,270.15,normal,Sport,106,Boire,270.15,Carte cadeau,142,0,2161.2,standard,0,,4.0,337
2025-05-11,28,94,27,1,Sunday,Printemps,,,49.85,1,42.37,bestseller,Beauté,138,Obéir,49.85,Carte bancaire,204,0,1143.99,pickup,0,,4.9,1377
2025-05-11,29,406,4,0,Sunday,Printemps,,,172.09,0,172.09,normal,Sport,125,Saison,172.09,Carte bancaire,207,0,688.36,express,0,,3.3,474
2025-05-11,30,840,36,1,Sunday,Printemps,TV Pub,,17.19,1,14.61,normal,Beauté,104,Tenir,17.19,Carte bancaire,148,0,525.96,standard,0,,4.2,1215
2025-05-11,31,570,27,1,Sunday,Printemps,,,5.38,1,5.0,normal,Alimentation,89,Soirée,5.38,Carte bancaire,163,0,135.0,pickup,0,,4.4,743
2025-05-11,32,474,11,0,Sunday,Printemps,,,54.18,0,54.18,normal,Vêtements,122,Autour,54.18,Carte bancaire,104,18,595.98,pickup,1,taille,,585
2025-05-11,33,144,13,0,Sunday,Printemps,,,475.93,0,475.93,bestseller,Sport,179,Malgré,475.93,Carte bancaire,251,0,6187.09,pickup,0,,4.0,83
2025-05-11,34,134,0,0,Sunday,Printemps,,,36.82,0,36.82,normal,Vêtements,57,Époque,36.82,Carte bancaire,135,0,0.0,express,0,,4.5,63
2025-05-11,35,382,9,0,Sunday,Printemps,,,17.44,0,17.44,bestseller,Beauté,178,Oh,17.44,Carte cadeau,165,13,156.96,standard,0,,3.4,438
2025-05-11,36,266,2,0,Sunday,Printemps,,,488.54,0,488.54,normal,Sport,144,Autour,488.54,Paypal,109,35,977.08,standard,0,,4.7,269
2025-05-11,37,203,3,0,Sunday,Printemps,,,302.43,0,302.43,normal,Sport,62,Croire,302.43,Carte bancaire,191,0,907.29,standard,0,,3.1,183
2025-05-11,38,95,14,0,Sunday,Printemps,,,841.0,0,841.0,normal,Électronique,147,Voler,841.0,Carte cadeau,152,0,11774.0,pickup,0,,4.5,1392
2025-05-11,39,173,9,1,Sunday,Printemps,,,5.32,1,4.95,niche,Alimentation,33,Juste,5.32,Paypal,75,0,44.550000000000004,standard,0,,5.0,126
2025-05-11,40,742,4,0,Sunday,Printemps,,,52.32,0,52.32,niche,Vêtements,60,Quinze,52.32,Apple Pay,48,12,209.28,standard,0,,4.3,1052
2025-05-11,41,392,0,0,Sunday,Printemps,,,72.03,0,72.03,niche,Sport,33,Abri,72.03,Apple Pay,139,0,0.0,express,0,,4.5,455
2025-05-11,42,363,21,0,Sunday,Printemps,,,975.58,0,975.58,bestseller,Électronique,133,Tuer,975.58,Carte bancaire,281,0,20487.18,pickup,0,,4.5,408
2025-05-11,43,282,7,0,Sunday,Printemps,,,153.15,0,153.15,normal,Sport,134,Douceur,153.15,Paypal,113,21,1072.05,pickup,0,,4.2,291
2025-05-11,44,153,1,0,Sunday,Printemps,TV Pub,,99.3,0,99.3,normal,Vêtements,60,Bruit,99.3,Carte bancaire,98,0,99.3,standard,0,,3.6,97
2025-05-11,45,632,0,0,Sunday,Printemps,TV Pub,,9.62,0,9.62,normal,Beauté,70,Vivre,9.62,Paypal,117,0,0.0,express,0,,3.6,844
2025-05-11,46,511,2,0,Sunday,Printemps,,,595.36,0,595.36,niche,Électronique,35,Présent,595.36,Carte bancaire,55,0,1190.72,pickup,0,,5.0,648
2025-05-11,47,491,15,0,Sunday,Printemps,,,26.54,0,26.54,bestseller,Beauté,122,Nombreux,26.54,Carte bancaire,166,0,398.09999999999997,pickup,0,,4.7,619
2025-05-11,48,430,14,1,Sunday,Printemps,,,4.5,1,4.18,normal,Alimentation,120,Donner,4.5,Paypal,178,0,58.519999999999996,express,0,,5.0,518
2025-05-11,49,817,11,0,Sunday,Printemps,,,289.85,0,289.85,bestseller,Électronique,109,Satisfaire,289.85,Apple Pay,268,0,3188.3500000000004,express,0,,5.0,1174
2025-05-11,50,822,9,0,Sunday,Printemps,,,10.13,0,10.13,normal,Beauté,70,Ventre,10.13,Paypal,101,0,91.17,standard,0,,4.1,1187
2025-05-12,1,392,6,0,Monday,Printemps,,,70.97,0,70.97,normal,Vêtements,58,Souvent,70.97,Paypal,170,0,425.82,standard,0,,3.3,456
2025-05-12,2,801,15,0,Monday,Printemps,,,483.08,0,483.08,bestseller,Sport,151,Éprouver,483.08,Paypal,348,0,7246.2,express,0,,5.0,1145
2025-05-12,3,580,12,0,Monday,Printemps,,,12.7,0,12.7,bestseller,Alimentation,162,Essayer,12.7,Apple Pay,355,0,152.39999999999998,pickup,0,,4.3,759
2025-05-12,4,277,3,0,Monday,Printemps,,,389.57,0,389.57,niche,Sport,24,Choix,389.57,Carte bancaire,60,0,1168.71,express,0,,4.6,281
2025-05-12,5,31,3,0,Monday,Printemps,TV Pub,,24.6,0,24.6,niche,Beauté,56,Objet,24.6,Paypal,33,23,73.80000000000001,standard,0,,4.7,331
2025-05-12,6,786,24,1,Monday,Printemps,,,141.51,1,124.53,bestseller,Sport,180,Paraître,141.51,Carte bancaire,344,0,2988.7200000000003,pickup,1,taille,,1113
2025-05-12,7,998,11,0,Monday,Printemps,,,126.3,0,126.3,bestseller,Vêtements,187,Seul,126.3,Carte bancaire,212,0,1389.3,pickup,0,,5.0,1459
2025-05-12,8,273,0,0,Monday,Printemps,,,314.98,0,314.98,niche,Électronique,23,Commencer,314.98,Paypal,57,0,0.0,express,0,,4.7,276
2025-05-12,9,940,4,0,Monday,Printemps,,,15.97,0,15.97,normal,Beauté,69,Enfin,15.97,Carte cadeau,134,0,63.88,express,1,changement d'avis,,1379
2025-05-12,10,971,0,0,Monday,Printemps,,,30.64,0,30.64,normal,Beauté,69,Tout,30.64,Carte bancaire,102,0,0.0,express,0,,4.4,1419
2025-05-12,11,817,3,0,Monday,Printemps,,,20.14,0,20.14,normal,Beauté,122,Souvent,20.14,Carte bancaire,113,9,60.42,pickup,0,,3.8,1175
2025-05-12,12,860,4,0,Monday,Printemps,,,43.29,0,43.29,normal,Beauté,88,Fier,43.29,Carte bancaire,85,3,173.16,pickup,1,produit non conforme,,1253
2025-05-12,13,936,10,1,Monday,Printemps,,,78.26,1,70.43,normal,Vêtements,60,En,78.26,Paypal,128,0,704.3000000000001,pickup,0,,5.0,1369
2025-05-12,14,577,23,1,Monday,Printemps,,,16.16,1,15.03,normal,Alimentation,81,Attitude,16.16,Carte bancaire,237,0,345.69,express,0,,4.5,752
2025-05-12,15,830,0,0,Monday,Printemps,,,6.31,0,6.31,niche,Alimentation,27,Composer,6.31,Paypal,57,0,0.0,pickup,0,,4.2,1198
2025-05-12,16,180,3,0,Monday,Printemps,,,353.58,0,353.58,niche,Sport,55,Intention,353.58,Carte bancaire,107,0,1060.74,pickup,0,,4.9,140
2025-05-12,17,239,7,0,Monday,Printemps,,,11.56,0,11.56,normal,Alimentation,147,Rire,11.56,Carte bancaire,155,0,80.92,express,0,,4.1,226
2025-05-12,18,540,16,0,Monday,Printemps,,,474.55,0,474.55,bestseller,Sport,153,Être,474.55,Carte bancaire,272,0,7592.8,pickup,0,,4.5,689
2025-05-12,19,826,1,0,Monday,Printemps,TV Pub,,279.29,0,279.29,niche,Électronique,58,Valoir,279.29,Carte bancaire,62,0,279.29,standard,0,,5.0,1195
2025-05-12,20,182,8,0,Monday,Printemps,,,26.99,0,26.99,bestseller,Beauté,176,Sembler,26.99,Carte bancaire,165,11,215.92,express,0,,4.6,142
2025-05-12,21,601,7,0,Monday,Printemps,,,106.69,0,106.69,bestseller,Vêtements,179,Toile,106.69,Apple Pay,197,0,746.8299999999999,standard,0,,5.0,794
2025-05-12,22,867,1,0,Monday,Printemps,,,25.17,0,25.17,normal,Beauté,78,Naturel,25.17,Carte bancaire,117,0,25.17,standard,0,,3.3,1259
2025-05-12,23,984,8,0,Monday,Printemps,,,138.4,0,138.4,normal,Électronique,149,Nommer,138.4,Carte bancaire,185,0,1107.2,standard,0,,4.3,1434
2025-05-12,24,965,3,0,Monday,Printemps,,,66.62,0,66.62,bestseller,Vêtements,166,Réfléchir,66.62,Carte bancaire,198,0,199.86,pickup,0,,5.0,1411
2025-05-12,25,345,2,0,Monday,Printemps,,,52.87,0,52.87,normal,Vêtements,98,Révéler,52.87,Carte bancaire,123,0,105.74,pickup,0,,4.3,391
2025-05-12,26,1000,6,0,Monday,Printemps,,,190.82,0,190.82,bestseller,Sport,157,Maintenir,190.82,Carte bancaire,306,0,1144.92,standard,0,,5.0,8
2025-05-12,27,448,0,0,Monday,Printemps,,,270.15,0,270.15,normal,Sport,106,Boire,270.15,Carte bancaire,142,0,0.0,standard,0,,4.4,545
2025-05-12,28,665,12,0,Monday,Printemps,,,49.85,0,49.85,bestseller,Beauté,138,Obéir,49.85,Carte bancaire,216,0,598.2,pickup,0,,4.0,906
2025-05-12,29,682,16,1,Monday,Printemps,,,172.09,1,151.44,normal,Sport,125,Saison,172.09,Carte bancaire,223,0,2423.04,pickup,0,,4.4,944
2025-05-12,30,388,13,0,Monday,Printemps,TV Pub,,17.19,0,17.19,normal,Beauté,104,Tenir,17.19,Apple Pay,161,0,223.47000000000003,express,0,,4.3,447
2025-05-12,31,302,2,0,Monday,Printemps,,,5.38,0,5.38,normal,Alimentation,89,Soirée,5.38,Carte bancaire,165,0,10.76,standard,0,,4.6,320
2025-05-12,32,972,0,0,Monday,Printemps,,,54.18,0,54.18,normal,Vêtements,122,Autour,54.18,Paypal,104,18,0.0,pickup,0,,4.1,1421
2025-05-12,33,790,16,0,Monday,Printemps,,,475.93,0,475.93,bestseller,Sport,179,Malgré,475.93,Paypal,267,0,7614.88,express,1,défaut,,1119
2025-05-12,34,655,21,1,Monday,Printemps,,,36.82,1,33.14,normal,Vêtements,57,Époque,36.82,Apple Pay,156,0,695.94,express,0,,4.2,880
2025-05-12,35,340,19,1,Monday,Printemps,,,17.44,1,14.82,bestseller,Beauté,178,Oh,17.44,Paypal,184,0,281.58,standard,0,,5.0,383
2025-05-12,36,328,4,0,Monday,Printemps,,,488.54,0,488.54,normal,Sport,144,Autour,488.54,Paypal,113,31,1954.16,express,0,,3.4,361
